ensembl_gene_id	chromosome_name	gene_biotype	description	protein_id	go_id
551	AAEL017167	1	protein_coding	GPCR HE6-like Family [Source:VB Community Annotation]		GO:0004930
552	AAEL017167	1	protein_coding	GPCR HE6-like Family [Source:VB Community Annotation]		GO:0007166
553	AAEL017167	1	protein_coding	GPCR HE6-like Family [Source:VB Community Annotation]		GO:0004888
554	AAEL017258	NIGP01000139	protein_coding		EJY57413.1	GO:0016021
555	AAEL017258	NIGP01000139	protein_coding			
556	AAEL017515	1	protein_coding			GO:0003677
557	AAEL017515	1	protein_coding			GO:0006355
558	AAEL017515	1	protein_coding			GO:0005634
559	AAEL017515	1	protein_coding			GO:0003700
560	AAEL017515	1	protein_coding			GO:0005515
561	AAEL017515	1	protein_coding			GO:0043565
562	AAEL017515	1	protein_coding			GO:0006357
563	AAEL017515	1	protein_coding			GO:0046982
564	AAEL017987	1	protein_coding			
565	AAEL018057	1	protein_coding			GO:0005524
566	AAEL018057	1	protein_coding			GO:0004672
567	AAEL018057	1	protein_coding			GO:0006468
568	AAEL018059	1	protein_coding			GO:0005524
569	AAEL018059	1	protein_coding			GO:0035556
570	AAEL018059	1	protein_coding			GO:0004674
571	AAEL018059	1	protein_coding			GO:0004672
572	AAEL018059	1	protein_coding			GO:0017048
573	AAEL018059	1	protein_coding			GO:0006468
574	AAEL019424	1	protein_coding			GO:0005515
575	AAEL019446	1	protein_coding			GO:0008033
576	AAEL019493	NIGP01001914	protein_coding			GO:0003676
577	AAEL019493	NIGP01001914	protein_coding			GO:0008168
578	AAEL019493	NIGP01001914	protein_coding			GO:0000179
579	AAEL019493	NIGP01001914	protein_coding			GO:0008649
580	AAEL019493	NIGP01001914	protein_coding			GO:0000154
581	AAEL019493	NIGP01001914	protein_coding			GO:0032259
582	AAEL019737	1	protein_coding			GO:0005515
583	AAEL019786	1	protein_coding	NPYLR7B [Source:UniProtKB/TrEMBL;Acc:U5N1H5]		GO:0016021
584	AAEL019786	1	protein_coding	NPYLR7B [Source:UniProtKB/TrEMBL;Acc:U5N1H5]		GO:0007186
585	AAEL019786	1	protein_coding	NPYLR7B [Source:UniProtKB/TrEMBL;Acc:U5N1H5]		GO:0004930
586	AAEL019786	1	protein_coding	NPYLR7B [Source:UniProtKB/TrEMBL;Acc:U5N1H5]		GO:0004983
587	AAEL019787	1	protein_coding			GO:0003676
588	AAEL019821	1	protein_coding			GO:0016021
589	AAEL019821	1	protein_coding			GO:0007186
590	AAEL019821	1	protein_coding			GO:0004930
591	AAEL019866	1	protein_coding			
592	AAEL019990	1	protein_coding			GO:0003677
593	AAEL019990	1	protein_coding			GO:0005634
594	AAEL020026	NIGP01001438	protein_coding			GO:0008270
595	AAEL020026	NIGP01001438	protein_coding			GO:0006508
596	AAEL020026	NIGP01001438	protein_coding			GO:0004181
597	AAEL020042	1	protein_coding			GO:0003677
598	AAEL020133	NIGP01000667	protein_coding			
599	AAEL020135	NIGP01001085	protein_coding			GO:0007062
600	AAEL020135	NIGP01001085	protein_coding			GO:0008278
601	AAEL020197	NIGP01000470	protein_coding			GO:0019867
602	AAEL020236	1	protein_coding			GO:0008270
603	AAEL020236	1	protein_coding			GO:0061630
604	AAEL020236	1	protein_coding			GO:0071596
605	AAEL020314	NIGP01001844	protein_coding			GO:0032367
606	AAEL020316	NIGP01001061	protein_coding			GO:0003723
607	AAEL020316	NIGP01001061	protein_coding			GO:0006396
608	AAEL020316	NIGP01001061	protein_coding			GO:0008173
609	AAEL020332	NIGP01001861	protein_coding			GO:0005548
610	AAEL020332	NIGP01001861	protein_coding			GO:0015914
611	AAEL020332	NIGP01001861	protein_coding			GO:0005622
612	AAEL020438	NIGP01001874	protein_coding			
613	AAEL020524	NIGP01000124	protein_coding			GO:0016020
614	AAEL020524	NIGP01000124	protein_coding			GO:0016021
615	AAEL020524	NIGP01000124	protein_coding			GO:0005215
616	AAEL020524	NIGP01000124	protein_coding			GO:0055085
617	AAEL020524	NIGP01000124	protein_coding			GO:0022857
618	AAEL020642	1	protein_coding			
619	AAEL020853	NIGP01001335	protein_coding			
620	AAEL020941	1	protein_coding			GO:0008270
621	AAEL020941	1	protein_coding			GO:0006508
622	AAEL020941	1	protein_coding			GO:0004181
623	AAEL020987	NIGP01001717	protein_coding			GO:0005737
624	AAEL020987	NIGP01001717	protein_coding			GO:0004725
625	AAEL020987	NIGP01001717	protein_coding			GO:0003993
626	AAEL020987	NIGP01001717	protein_coding			GO:0004726
627	AAEL020987	NIGP01001717	protein_coding			GO:0006470
628	AAEL020998	1	protein_coding		EAT42651.1	GO:0016021
629	AAEL020998	1	protein_coding		EAT33169.1	GO:0016021
630	AAEL021024	1	protein_coding			GO:0003677
631	AAEL021024	1	protein_coding			GO:0006260
632	AAEL021024	1	protein_coding			GO:0003887
633	AAEL021024	1	protein_coding			GO:0005760
634	AAEL021090	NIGP01001755	protein_coding			
635	AAEL021134	NIGP01001694	protein_coding			
636	AAEL021162	1	protein_coding			
637	AAEL021190	NIGP01000077	protein_coding			GO:0016020
638	AAEL021190	NIGP01000077	protein_coding			GO:0009966
639	AAEL021318	1	protein_coding			GO:0005515
640	AAEL021365	1	protein_coding			
641	AAEL021447	NIGP01000184	protein_coding			GO:0016020
642	AAEL021447	NIGP01000184	protein_coding			GO:0015018
643	AAEL021453	NIGP01001786	protein_coding			
644	AAEL021474	NIGP01000959	protein_coding	Protein arginine N-methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q171P3]	EAT40711.1	GO:0008168
645	AAEL021474	NIGP01000959	protein_coding	Protein arginine N-methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q171P3]	EAT40711.1	GO:0006479
646	AAEL021474	NIGP01000959	protein_coding	Protein arginine N-methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q171P3]	EAT40711.1	GO:0035246
647	AAEL021515	NIGP01001717	protein_coding			GO:0008270
648	AAEL021515	NIGP01001717	protein_coding			GO:0005634
649	AAEL021515	NIGP01001717	protein_coding			GO:0003676
650	AAEL021584	NIGP01001230	protein_coding			GO:0005515
651	AAEL021629	NIGP01000941	protein_coding		EAT36564.1	GO:0008270
652	AAEL021629	NIGP01000941	protein_coding		EAT36564.1	GO:0005634
653	AAEL021629	NIGP01000941	protein_coding		EAT36564.1	GO:0003676
654	AAEL021666	1	protein_coding			GO:0006508
655	AAEL021666	1	protein_coding			GO:0004252
656	AAEL021736	1	protein_coding	Enhancer of rudimentary homolog [Source:UniProtKB/Swiss-Prot;Acc:Q93104]		GO:0006221
657	AAEL021736	1	protein_coding	Enhancer of rudimentary homolog [Source:UniProtKB/Swiss-Prot;Acc:Q93104]		GO:0007049
658	AAEL021736	1	protein_coding	Enhancer of rudimentary homolog [Source:UniProtKB/Swiss-Prot;Acc:Q93104]		GO:0045747
659	AAEL021742	NIGP01000823	protein_coding			
660	AAEL021767	NIGP01000446	protein_coding			
661	AAEL021866	1	protein_coding	Putative origin recognition complex subunit 5 [Source:UniProtKB/TrEMBL;Acc:A0A0P6ITX9]		GO:0005634
662	AAEL021866	1	protein_coding	Putative origin recognition complex subunit 5 [Source:UniProtKB/TrEMBL;Acc:A0A0P6ITX9]		GO:0006260
663	AAEL021866	1	protein_coding	Putative origin recognition complex subunit 5 [Source:UniProtKB/TrEMBL;Acc:A0A0P6ITX9]		GO:0000808
664	AAEL021890	NIGP01000986	protein_coding			
665	AAEL021915	NIGP01000315	protein_coding			GO:0003779
666	AAEL022013	NIGP01000101	protein_coding			GO:0003677
667	AAEL022013	NIGP01000101	protein_coding			GO:0008270
668	AAEL022013	NIGP01000101	protein_coding			GO:0005515
669	AAEL022056	NIGP01000612	protein_coding			GO:0005524
670	AAEL022056	NIGP01000612	protein_coding			GO:0015991
671	AAEL022056	NIGP01000612	protein_coding			GO:0046034
672	AAEL022056	NIGP01000612	protein_coding			GO:0033180
673	AAEL022056	NIGP01000612	protein_coding			GO:1902600
674	AAEL022067	NIGP01002263	protein_coding		EJY57703.1	
675	AAEL022067	NIGP01002263	protein_coding		EAT40461.1	
676	AAEL022078	NIGP01001806	protein_coding			GO:0003824
677	AAEL022155	NIGP01001587	protein_coding			GO:0035556
678	AAEL022167	NIGP01000184	protein_coding			
679	AAEL022167	NIGP01000184	protein_coding			GO:0003676
680	AAEL022169	NIGP01000101	protein_coding			GO:0006396
681	AAEL022169	NIGP01000101	protein_coding			GO:0004525
682	AAEL022363	NIGP01001574	protein_coding			GO:0016021
683	AAEL022363	NIGP01001574	protein_coding			GO:0016765
684	AAEL022363	NIGP01001574	protein_coding			GO:0004659
685	AAEL022406	NIGP01001341	protein_coding			GO:0005856
686	AAEL022406	NIGP01001341	protein_coding			GO:0005198
687	AAEL022406	NIGP01001341	protein_coding			GO:0003779
688	AAEL022530	NIGP01000558	protein_coding			GO:0007186
689	AAEL022530	NIGP01000558	protein_coding			GO:0019236
690	AAEL022538	1	protein_coding	Putative bisphosphate 3'-nucleotidase bpnt1/inositol polyphosphate 1-phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A0P6IYC3]		GO:0046854
691	AAEL022589	1	protein_coding			GO:0016021
692	AAEL022589	1	protein_coding			GO:0007186
693	AAEL022589	1	protein_coding			GO:0004930
694	AAEL022615	1	protein_coding			GO:0003824
695	AAEL022615	1	protein_coding			GO:0030170
696	AAEL022615	1	protein_coding			GO:0006777
697	AAEL022615	1	protein_coding			GO:0030151
698	AAEL022615	1	protein_coding			GO:0008265
699	AAEL022631	1	protein_coding			
700	AAEL022632	NIGP01000412	protein_coding			
701	AAEL022665	NIGP01000727	protein_coding			
702	AAEL022712	1	protein_coding			GO:0006412
703	AAEL022827	NIGP01001672	protein_coding		EAT32980.1	GO:0003824
704	AAEL022827	NIGP01001672	protein_coding		EAT32980.1	GO:0004722
705	AAEL022827	NIGP01001672	protein_coding		EAT32980.1	GO:0006470
706	AAEL022893	NIGP01002032	protein_coding			
707	AAEL022930	1	protein_coding			
708	AAEL023000	NIGP01000101	protein_coding			
709	AAEL023005	NIGP01002020	protein_coding			GO:0097428
710	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT34058.1	GO:0005524
711	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT34058.1	GO:0016787
712	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT34058.1	GO:0005737
713	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT34058.1	GO:0030163
714	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT34058.1	GO:0036402
715	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT33024.1	GO:0005524
716	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT33024.1	GO:0016787
717	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT33024.1	GO:0005737
718	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT33024.1	GO:0030163
719	AAEL023069	1	protein_coding	26S protease regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q16FL0]	EAT33024.1	GO:0036402
720	AAEL023240	NIGP01000525	protein_coding	U3 small nucleolar ribonucleoprotein component [Source:UniProtKB/TrEMBL;Acc:Q1HQS9]		
721	AAEL023255	NIGP01000422	protein_coding	Ribonucleoside-diphosphate reductase [Source:UniProtKB/TrEMBL;Acc:Q8WRS8]	EAT37356.1	GO:0005524
722	AAEL023255	NIGP01000422	protein_coding	Ribonucleoside-diphosphate reductase [Source:UniProtKB/TrEMBL;Acc:Q8WRS8]	EAT37356.1	GO:0055114
723	AAEL023255	NIGP01000422	protein_coding	Ribonucleoside-diphosphate reductase [Source:UniProtKB/TrEMBL;Acc:Q8WRS8]	EAT37356.1	GO:0006260
724	AAEL023255	NIGP01000422	protein_coding	Ribonucleoside-diphosphate reductase [Source:UniProtKB/TrEMBL;Acc:Q8WRS8]	EAT37356.1	GO:0004748
725	AAEL023294	NIGP01002004	protein_coding			GO:0006508
726	AAEL023294	NIGP01002004	protein_coding			GO:0008234
727	AAEL023294	NIGP01002004	protein_coding			GO:0004869
728	AAEL023412	NIGP01001816	protein_coding			GO:0046982
729	AAEL023468	NIGP01000557	protein_coding	Protein FAM50 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q16U25]	EAT38016.1	GO:0005634
730	AAEL023483	NIGP01001844	protein_coding			GO:0003676
731	AAEL023558	NIGP01000482	protein_coding			GO:0005319
732	AAEL023558	NIGP01000482	protein_coding			GO:0006869
733	AAEL023558	NIGP01000482	protein_coding			GO:0005548
734	AAEL023559	NIGP01001678	protein_coding			GO:0016020
735	AAEL023559	NIGP01001678	protein_coding			GO:0006508
736	AAEL023559	NIGP01001678	protein_coding			GO:0008237
737	AAEL023559	NIGP01001678	protein_coding			GO:0008241
738	AAEL023576	NIGP01001350	protein_coding		EAT46181.1	
739	AAEL023598	1	protein_coding			GO:0004803
740	AAEL023598	1	protein_coding			GO:0006313
741	AAEL023604	NIGP01001415	protein_coding			GO:0003824
742	AAEL023629	1	protein_coding			GO:0008083
743	AAEL023629	1	protein_coding			GO:0046872
744	AAEL023629	1	protein_coding			GO:0005096
745	AAEL023629	1	protein_coding			GO:0006897
746	AAEL023647	NIGP01000779	protein_coding			GO:0003677
747	AAEL023647	NIGP01000779	protein_coding			GO:0005515
748	AAEL023712	NIGP01001480	protein_coding			
749	AAEL023762	NIGP01000767	protein_coding			
750	AAEL023842	NIGP01001717	protein_coding			GO:0008270
751	AAEL023842	NIGP01001717	protein_coding			GO:0005634
752	AAEL023842	NIGP01001717	protein_coding			GO:0003676
753	AAEL023941	NIGP01002056	protein_coding			
754	AAEL024051	NIGP01001186	protein_coding			
755	AAEL024089	NIGP01000056	protein_coding			
756	AAEL024101	NIGP01000714	protein_coding			GO:0007264
757	AAEL024101	NIGP01000714	protein_coding			GO:0005085
758	AAEL024101	NIGP01000714	protein_coding			GO:0005622
759	AAEL024104	NIGP01000415	protein_coding			GO:0005524
760	AAEL024104	NIGP01000415	protein_coding			GO:0004672
761	AAEL024104	NIGP01000415	protein_coding			GO:0004713
762	AAEL024104	NIGP01000415	protein_coding			GO:0006468
763	AAEL024170	NIGP01000944	protein_coding			GO:0046872
764	AAEL024175	NIGP01002209	protein_coding			GO:0046983
765	AAEL024254	NIGP01001082	protein_coding			
766	AAEL024298	NIGP01000324	protein_coding			GO:0016316
767	AAEL024321	NIGP01000446	protein_coding			GO:0003677
768	AAEL024321	NIGP01000446	protein_coding			GO:0016514
769	AAEL024321	NIGP01000446	protein_coding			GO:0071565
770	AAEL024321	NIGP01000446	protein_coding			GO:0071564
771	AAEL024321	NIGP01000446	protein_coding			GO:0005515
772	AAEL024358	NIGP01000599	protein_coding	Membrane trafficking protein emp24/gp25/p24 family member [Source:UniProtKB/TrEMBL;Acc:Q1HQL7]		GO:0016021
773	AAEL024387	NIGP01000885	protein_coding	Putative serine protease [Source:UniProtKB/TrEMBL;Acc:A0A0P6ITL8]		GO:0008233
774	AAEL024423	NIGP01000941	protein_coding		EAT36563.1	GO:0016255
775	AAEL024423	NIGP01000941	protein_coding		EAT36563.1	GO:0042765
776	AAEL024429	1	protein_coding			GO:0003676
777	AAEL024451	NIGP01000087	protein_coding			
778	AAEL024497	1	protein_coding			
779	AAEL024516	NIGP01000160	protein_coding		EAT36321.1	GO:0005524
780	AAEL024516	NIGP01000160	protein_coding		EAT36321.1	GO:0035556
781	AAEL024516	NIGP01000160	protein_coding		EAT36321.1	GO:0004674
782	AAEL024516	NIGP01000160	protein_coding		EAT36321.1	GO:0004672
783	AAEL024516	NIGP01000160	protein_coding		EAT36321.1	GO:0006468
784	AAEL024591	NIGP01002082	protein_coding			
785	AAEL024616	1	protein_coding			
786	AAEL024676	NIGP01000398	protein_coding			
787	AAEL024747	NIGP01001408	protein_coding			
788	AAEL024761	NIGP01000954	protein_coding			GO:0003676
789	AAEL024775	NIGP01000158	protein_coding			GO:0005737
790	AAEL024775	NIGP01000158	protein_coding			GO:0003743
791	AAEL024775	NIGP01000158	protein_coding			GO:0005852
792	AAEL024830	NIGP01002221	protein_coding			
793	AAEL024868	NIGP01000481	protein_coding			GO:0003824
794	AAEL024932	NIGP01000025	protein_coding			
795	AAEL024964	NIGP01000470	protein_coding			
796	AAEL025082	NIGP01000838	protein_coding	Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:Q16P59]	EAT36139.1	GO:0006457
797	AAEL025082	NIGP01000838	protein_coding	Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:Q16P59]	EAT36139.1	GO:0003755
798	AAEL025082	NIGP01000838	protein_coding	Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:Q16P59]	EAT36139.1	GO:0000413
799	AAEL025130	1	protein_coding			GO:0005089
800	AAEL025130	1	protein_coding			GO:0035023
801	AAEL025130	1	protein_coding			GO:0005515
802	AAEL025133	NIGP01000737	protein_coding			GO:0031251
803	AAEL025133	NIGP01000737	protein_coding			GO:0000289
804	AAEL025133	NIGP01000737	protein_coding			GO:0003723
805	AAEL025133	NIGP01000737	protein_coding			GO:0006397
806	AAEL025146	NIGP01001507	protein_coding			GO:0003824
807	AAEL025146	NIGP01001507	protein_coding			GO:0030170
808	AAEL025146	NIGP01001507	protein_coding			GO:0035999
809	AAEL025146	NIGP01001507	protein_coding			GO:0019264
810	AAEL025146	NIGP01001507	protein_coding			GO:0004372
811	AAEL025151	NIGP01002068	protein_coding			GO:0031204
812	AAEL025151	NIGP01002068	protein_coding			GO:0030176
813	AAEL025170	NIGP01001874	protein_coding			GO:0004014
814	AAEL025170	NIGP01001874	protein_coding			GO:0006597
815	AAEL025170	NIGP01001874	protein_coding			GO:0008295
816	AAEL025187	NIGP01001695	protein_coding			
817	AAEL025198	1	protein_coding			GO:0005515
818	AAEL025224	NIGP01001844	protein_coding			GO:0005524
819	AAEL025224	NIGP01001844	protein_coding			GO:0007165
820	AAEL025224	NIGP01001844	protein_coding			GO:0004674
821	AAEL025224	NIGP01001844	protein_coding			GO:0004672
822	AAEL025224	NIGP01001844	protein_coding			GO:0006468
823	AAEL025224	NIGP01001844	protein_coding			GO:0004703
824	AAEL025230	NIGP01001876	protein_coding			GO:0005634
825	AAEL025314	NIGP01001784	protein_coding			
826	AAEL025324	NIGP01000184	protein_coding			GO:0005319
827	AAEL025324	NIGP01000184	protein_coding			GO:0006869
828	AAEL025363	1	protein_coding			GO:0016491
829	AAEL025363	1	protein_coding			GO:0055114
830	AAEL025363	1	protein_coding			GO:0010181
831	AAEL025363	1	protein_coding			GO:0003958
832	AAEL025379	NIGP01000188	protein_coding			GO:0072659
833	AAEL025680	NIGP01001744	protein_coding			GO:0043874
834	AAEL025680	NIGP01001744	protein_coding			GO:0016787
835	AAEL025680	NIGP01001744	protein_coding			GO:0000287
836	AAEL025680	NIGP01001744	protein_coding			GO:0019509
837	AAEL025772	NIGP01000525	protein_coding		EAT42388.1	GO:0006406
838	AAEL025772	NIGP01000525	protein_coding		EAT42388.1	GO:0005515
839	AAEL025772	NIGP01000525	protein_coding		EAT42388.1	GO:0000346
840	AAEL025814	1	protein_coding			GO:0005515
841	AAEL025874	NIGP01001057	protein_coding			
842	AAEL025999	NIGP01001222	protein_coding	40S ribosomal protein S17 [Source:UniProtKB/TrEMBL;Acc:Q52UT2]	EAT44440.1	GO:0003735
843	AAEL025999	NIGP01001222	protein_coding	40S ribosomal protein S17 [Source:UniProtKB/TrEMBL;Acc:Q52UT2]	EAT44440.1	GO:0006412
844	AAEL025999	NIGP01001222	protein_coding	40S ribosomal protein S17 [Source:UniProtKB/TrEMBL;Acc:Q52UT2]	EAT44440.1	GO:0005840
845	AAEL025999	NIGP01001222	protein_coding	40S ribosomal protein S17 [Source:UniProtKB/TrEMBL;Acc:Q52UT2]	EAT44440.1	GO:0005622
846	AAEL026175	NIGP01000184	protein_coding			GO:0005319
847	AAEL026175	NIGP01000184	protein_coding			GO:0006869
848	AAEL026177	NIGP01002044	protein_coding			GO:0006508
849	AAEL026177	NIGP01002044	protein_coding			GO:0000062
850	AAEL026177	NIGP01002044	protein_coding			GO:0004190
851	AAEL026177	NIGP01002044	protein_coding			GO:0005515
852	AAEL026215	NIGP01000077	protein_coding		EJY57621.1	GO:0005524
853	AAEL026256	1	protein_coding			GO:0016021
854	AAEL026380	NIGP01001216	protein_coding			GO:0003824
855	AAEL026380	NIGP01001216	protein_coding			GO:0000287
856	AAEL026380	NIGP01001216	protein_coding			GO:0030976
857	AAEL026536	NIGP01000043	protein_coding			GO:0000290
858	AAEL026634	NIGP01000221	protein_coding			GO:0003676
859	AAEL026650	NIGP01000188	protein_coding			GO:0005515
860	AAEL026743	1	protein_coding			
861	AAEL026758	1	protein_coding			
862	AAEL026893	NIGP01002082	protein_coding	Signal peptidase complex subunit 3 [Source:UniProtKB/TrEMBL;Acc:Q1HRQ4]	EAT47974.1	GO:0016021
863	AAEL026893	NIGP01002082	protein_coding	Signal peptidase complex subunit 3 [Source:UniProtKB/TrEMBL;Acc:Q1HRQ4]	EAT47974.1	GO:0008233
864	AAEL026893	NIGP01002082	protein_coding	Signal peptidase complex subunit 3 [Source:UniProtKB/TrEMBL;Acc:Q1HRQ4]	EAT47974.1	GO:0006465
865	AAEL026893	NIGP01002082	protein_coding	Signal peptidase complex subunit 3 [Source:UniProtKB/TrEMBL;Acc:Q1HRQ4]	EAT47974.1	GO:0005787
866	AAEL026895	NIGP01002303	protein_coding			
867	AAEL026955	1	protein_coding			
868	AAEL026967	NIGP01000666	protein_coding			GO:0005861
869	AAEL026967	NIGP01000666	protein_coding			GO:0006937
870	AAEL027008	NIGP01000978	protein_coding			
871	AAEL027035	1	protein_coding			GO:0003677
872	AAEL027035	1	protein_coding			GO:0006355
873	AAEL027035	1	protein_coding			GO:0043565
874	AAEL027046	NIGP01001343	protein_coding			GO:0003676
875	AAEL027062	NIGP01001755	protein_coding			GO:0005524
876	AAEL027062	NIGP01001755	protein_coding			GO:0004672
877	AAEL027062	NIGP01001755	protein_coding			GO:0006468
878	AAEL027140	NIGP01000212	protein_coding		EAT38833.1	GO:0016021
879	AAEL027184	NIGP01001482	protein_coding			
880	AAEL027190	1	protein_coding			
881	AAEL027209	1	protein_coding			GO:0006511
882	AAEL027209	1	protein_coding			GO:0036459
883	AAEL027209	1	protein_coding			GO:0016579
884	AAEL027240	1	protein_coding			GO:0003676
885	AAEL027257	1	protein_coding			
886	AAEL027275	NIGP01001979	protein_coding		EAT48593.1	GO:0016021
887	AAEL027287	1	protein_coding			GO:0005759
888	AAEL027287	1	protein_coding			GO:0006974
889	AAEL027287	1	protein_coding			GO:1902445
890	AAEL027380	1	protein_coding			GO:0005634
891	AAEL027380	1	protein_coding			GO:0006281
892	AAEL027396	NIGP01002058	protein_coding			GO:0032040
893	AAEL027458	NIGP01001876	protein_coding			GO:0005762
894	AAEL027643	NIGP01001672	protein_coding			GO:0008430
895	AAEL027715	NIGP01000356	protein_coding			
896	AAEL027749	NIGP01002020	protein_coding			
897	AAEL027790	1	protein_coding			GO:0005515
898	AAEL027973	NIGP01001921	protein_coding			GO:0006366
899	AAEL027973	NIGP01001921	protein_coding			GO:0006367
900	AAEL027973	NIGP01001921	protein_coding			GO:0005674
901	AAEL028021	1	protein_coding			
902	AAEL028163	NIGP01000958	protein_coding	Kinesin-like protein [Source:UniProtKB/TrEMBL;Acc:Q16RI3]	EAT37007.1	GO:0005524
903	AAEL028163	NIGP01000958	protein_coding	Kinesin-like protein [Source:UniProtKB/TrEMBL;Acc:Q16RI3]	EAT37007.1	GO:0005874
904	AAEL028163	NIGP01000958	protein_coding	Kinesin-like protein [Source:UniProtKB/TrEMBL;Acc:Q16RI3]	EAT37007.1	GO:0008017
905	AAEL028163	NIGP01000958	protein_coding	Kinesin-like protein [Source:UniProtKB/TrEMBL;Acc:Q16RI3]	EAT37007.1	GO:0003777
906	AAEL028163	NIGP01000958	protein_coding	Kinesin-like protein [Source:UniProtKB/TrEMBL;Acc:Q16RI3]	EAT37007.1	GO:0007018
907	AAEL028215	NIGP01001921	protein_coding			GO:0016579
908	AAEL028215	NIGP01001921	protein_coding			GO:0004843
909	AAEL028215	NIGP01001921	protein_coding			GO:0030433
910	AAEL028215	NIGP01001921	protein_coding			GO:0005515
911	AAEL028215	NIGP01001921	protein_coding			GO:1904265
912	AAEL001008	1	protein_coding		EAT47902.1	GO:0008270
913	AAEL001008	1	protein_coding		EAT47902.1	GO:0005634
914	AAEL001008	1	protein_coding		EAT47902.1	GO:0003700
915	AAEL001008	1	protein_coding		EAT47902.1	GO:0003676
916	AAEL001080	1	protein_coding	RNA 3' terminal phosphate cyclase [Source:VB Community Annotation]		GO:0006396
917	AAEL001080	1	protein_coding	RNA 3' terminal phosphate cyclase [Source:VB Community Annotation]		GO:0003824
918	AAEL001080	1	protein_coding	RNA 3' terminal phosphate cyclase [Source:VB Community Annotation]		GO:0042254
919	AAEL001080	1	protein_coding	RNA 3' terminal phosphate cyclase [Source:VB Community Annotation]		GO:0005730
920	AAEL001086	1	protein_coding			GO:0008270
921	AAEL001086	1	protein_coding			GO:0005634
922	AAEL001086	1	protein_coding			GO:0003676
923	AAEL001094	1	protein_coding		EAT47814.1	GO:0046872
924	AAEL001094	1	protein_coding			
925	AAEL001094	1	protein_coding		EAT47813.1	GO:0046872
926	AAEL001099	1	protein_coding	DEAD box polypeptide [Source:VB Community Annotation]	EAT47815.1	
927	AAEL001236	1	protein_coding			GO:0016021
928	AAEL001319	1	protein_coding			
929	AAEL001427	1	protein_coding	short-chain dehydrogenase [Source:VB Community Annotation]		
930	AAEL001433	1	protein_coding	fgf receptor activating protein [Source:VB Community Annotation]	EAT47821.1	GO:0016021
931	AAEL001433	1	protein_coding	fgf receptor activating protein [Source:VB Community Annotation]	EAT47821.1	GO:0000139
932	AAEL001433	1	protein_coding	fgf receptor activating protein [Source:VB Community Annotation]		GO:0000139
933	AAEL001439	1	protein_coding	mitochondrial ribosomal protein, L22, putative [Source:VB Community Annotation]	EAT47492.1	GO:0003735
934	AAEL001439	1	protein_coding	mitochondrial ribosomal protein, L22, putative [Source:VB Community Annotation]	EAT47492.1	GO:0006412
935	AAEL001439	1	protein_coding	mitochondrial ribosomal protein, L22, putative [Source:VB Community Annotation]	EAT47492.1	GO:0005840
936	AAEL001439	1	protein_coding	mitochondrial ribosomal protein, L22, putative [Source:VB Community Annotation]	EAT47492.1	GO:0015934
937	AAEL002047	1	protein_coding	40S ribosomal protein S10 [Source:UniProtKB/TrEMBL;Acc:Q1HR41]	EAT46784.1	GO:0005840
938	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]		GO:0005524
939	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]		GO:0005737
940	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]		GO:0004821
941	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]		GO:0006427
942	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]	EAT46782.1	GO:0005524
943	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]	EAT46782.1	GO:0005737
944	AAEL002048	1	protein_coding	histidyl-tRNA synthetase [Source:VB Community Annotation]	EAT46782.1	GO:0004812
